41 1 0.920756 0.606332
41.05 1 0.896164 0.596447
41.1 1 0.871833 0.587659
41.15 1 0.847821 0.579988
41.2 1 0.824191 0.573451
41.25 1 0.800999 0.568062
41.3 1 0.778305 0.563834
41.35 1 0.756164 0.560775
41.4 1 0.734634 0.558894
41.45 1 0.713766 0.558192
41.5 1 0.693614 0.558673
41.55 1 0.674228 0.560336
41.6 1 0.655656 0.563175
41.65 1 0.637945 0.567185
41.7 1 0.621138 0.572357
41.75 1 0.605278 0.57868
41.8 1 0.590405 0.58614
41.85 1 0.576555 0.594721
41.9 1 0.563765 0.604404
41.95 1 0.552064 0.615166
42 1 0.541483 0.626985
42.05 1 0.532049 0.639834
42.1 1 0.523783 0.653686
42.15 1 0.516708 0.668509
42.2 1 0.51084 0.684273
42.25 1 0.506195 0.700944
42.3 1 0.502784 0.718486
42.35 1 0.500617 0.73686
42.4 1 0.499698 0.756028
42.45 1 0.500029 0.775948
42.5 1 0.50161 0.796579
42.55 1 0.504437 0.817877
42.6 1 0.508502 0.839796
42.65 1 0.513795 0.862292
42.7 1 0.520303 0.88532
42.75 1 0.52801 0.90883
42.8 1 0.536898 0.932774
42.85 1 0.546943 0.957104
42.9 1 0.558121 0.98177
42.95 1 0.570404 1.00672
43 1 0.583759 1.03191
43.05 1 0.598156 1.05729
43.1 1 0.613556 1.0828
43.15 1 0.629921 1.1084
43.2 1 0.647212 1.13403
43.25 1 0.665385 1.15965
43.3 1 0.684395 1.18521
43.35 1 0.704194 1.21065
43.4 1 0.724732 1.23594
43.45 1 0.745959 1.26102
43.5 1 0.76782 1.28584
43.55 1 0.790261 1.31036
43.6 1 0.813225 1.33454
43.65 1 0.836657 1.35832
43.7 1 0.860498 1.38167
43.75 1 0.884688 1.40454
43.8 1 0.909166 1.4269
43.85 1 0.933871 1.4487
43.9 1 0.958741 1.4699
43.95 1 0.983714 1.49046
44 1 1.00873 1.51036
